;count_bees;count_hive;breed;club;zip_code;longtitude;latitude;distance_to_body_of_water;distance_to_field_pollen;incidents(3 months);amount_neighbours;purity;temp;humidity;windspeed;sun_hours;good_place
20562;212412.0;6.0;Apis mellifera mellifera;Beedom;7021;16.5022;47.7416;193.0;127.0;5.0;23;0.6521739130434783;22;62;10;15;0
20563;884962.0;13.0;Apis mellifera carnica;Bienieten;7021;16.5022;47.7416;115.0;179.0;2.0;23;0.6521739130434783;20;72;4;15;1
20564;467552.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;7021;16.5022;47.7416;216.0;205.0;3.0;23;0.6521739130434783;22;76;1;15;1
20565;564817.0;11.0;Apis mellifera ligustica;Beeraten;7021;16.5022;47.7416;198.0;156.0;0.0;23;0.6521739130434783;22;76;1;15;1
20566;92352.0;12.0;Apis mellifera carnica;Beedom;7021;16.5022;47.7416;191.0;159.0;0.0;23;0.6521739130434783;22;62;10;15;0
20567;57519.0;9.0;Apis mellifera carnica;Beeraten;7021;16.5022;47.7416;182.0;199.0;3.0;23;0.6521739130434783;22;62;10;15;1
20568;191534.0;7.0;Apis mellifera carnica;Bienenzuchtverein Ö;7021;16.5022;47.7416;141.0;162.0;2.0;23;0.6521739130434783;22;87;4;15;1
20569;236262.0;6.0;Apis mellifera ligustica;Bienierer;7021;16.5022;47.7416;243.0;199.0;3.0;23;0.6521739130434783;22;76;1;15;0
20570;238821.0;11.0;Apis mellifera carnica;Beedom;7021;16.5022;47.7416;224.0;219.0;0.0;23;0.6521739130434783;22;62;10;15;1
20571;682825.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;8063;15.588;47.1287;213.0;195.0;0.0;12;0.75;20;72;4;15;1
20572;94776.0;12.0;Apis mellifera carnica;Beeraten;8063;15.588;47.1287;223.0;121.0;0.0;12;0.75;22;62;10;15;1
20573;649692.0;12.0;Apis mellifera carnica;Bienenzuchtverein Ö;8063;15.588;47.1287;182.0;169.0;0.0;12;0.75;22;76;1;15;1
20574;234878.0;7.0;Apis mellifera ligustica;Bienieten;8063;15.588;47.1287;167.0;232.0;0.0;12;0.75;22;62;10;15;1
20575;118090.0;10.0;Apis mellifera ligustica;Bienierer;8063;15.588;47.1287;177.0;249.0;0.0;12;0.75;22;76;1;15;0
20576;298027.0;17.0;Apis mellifera carnica;Beedom;8063;15.588;47.1287;207.0;247.0;0.0;12;0.75;22;62;10;15;0
20577;687375.0;13.0;Apis mellifera carnica;Beeraten;8063;15.588;47.1287;220.0;174.0;0.0;12;0.75;22;87;4;15;1
20578;143479.0;7.0;Apis mellifera carnica;Bienierer;8063;15.588;47.1287;190.0;166.0;8.0;12;0.75;22;62;10;15;0
20579;175593.0;11.0;Apis mellifera carnica;Bienierer;8063;15.588;47.1287;174.0;145.0;8.0;12;0.75;22;62;10;15;0
20580;478380.0;15.0;Apis mellifera ligustica;Bienieten;8063;15.588;47.1287;227.0;142.0;0.0;12;0.75;22;62;10;15;1
20581;591410.0;10.0;Apis mellifera carnica;Bienieten;8063;15.588;47.1287;142.0;131.0;1.0;12;0.75;22;62;10;15;1
20582;432271.0;7.0;Apis mellifera carnica;Bienieten;8063;15.588;47.1287;191.0;250.0;0.0;12;0.75;22;62;10;15;0
20583;450243.0;9.0;Apis mellifera carnica;Bienieten;2384;16.1715;48.1362;211.0;238.0;6.0;20;0.45;22;62;10;15;0
20584;288060.0;5.0;Apis mellifera mellifera;Bienieten;2384;16.1715;48.1362;149.0;260.0;0.0;20;0.45;22;76;1;15;0
20585;475930.0;10.0;Apis mellifera carnica;Beedom;2384;16.1715;48.1362;222.0;164.0;2.0;20;0.45;20;72;4;15;0
20586;531495.0;15.0;Apis mellifera ligustica;Beedom;2384;16.1715;48.1362;236.0;175.0;0.0;20;0.45;22;62;10;15;0
20587;108477.0;9.0;Apis mellifera carnica;Beeraten;2384;16.1715;48.1362;187.0;240.0;8.0;20;0.45;22;76;1;15;0
20588;710928.0;16.0;Apis mellifera ligustica;Beeraten;2384;16.1715;48.1362;226.0;234.0;1.0;20;0.45;22;76;1;15;0
20589;262284.0;11.0;Apis mellifera mellifera;Bienenzuchtverein Ö;2384;16.1715;48.1362;141.0;224.0;0.0;20;0.45;22;87;4;15;0
20590;273444.0;4.0;Apis mellifera carnica;Beedom;2384;16.1715;48.1362;138.0;238.0;1.0;20;0.45;22;76;1;15;0
20591;126333.0;9.0;Apis mellifera carnica;Beeraten;2384;16.1715;48.1362;187.0;170.0;6.0;20;0.45;20;72;4;15;0
20592;673356.0;12.0;Apis mellifera ligustica;Bienieten;2384;16.1715;48.1362;248.0;231.0;0.0;20;0.45;22;62;10;15;0
20593;95832.0;9.0;Apis mellifera carnica;Bienieten;2384;16.1715;48.1362;206.0;233.0;0.0;20;0.45;22;87;4;15;0
20594;235235.0;11.0;Apis mellifera ligustica;Bienieten;2384;16.1715;48.1362;231.0;262.0;4.0;20;0.45;22;87;4;15;0
20595;459324.0;9.0;Apis mellifera carnica;Beeraten;2384;16.1715;48.1362;201.0;129.0;3.0;20;0.45;22;87;4;15;0
20596;73048.0;8.0;Apis mellifera carnica;Bienieten;2384;16.1715;48.1362;163.0;233.0;0.0;20;0.45;22;76;1;15;0
20597;335104.0;8.0;Apis mellifera ligustica;Bienieten;2384;16.1715;48.1362;134.0;193.0;2.0;20;0.45;22;76;1;15;0
20598;309070.0;10.0;Apis mellifera ligustica;Beedom;2384;16.1715;48.1362;218.0;185.0;0.0;20;0.45;22;76;1;15;0
20599;202104.0;9.0;Apis mellifera mellifera;Bienierer;2384;16.1715;48.1362;180.0;222.0;3.0;20;0.45;22;76;1;15;0
20600;124705.0;7.0;Apis mellifera ligustica;Bienierer;2384;16.1715;48.1362;225.0;186.0;0.0;20;0.45;22;87;4;15;0
20601;404800.0;8.0;Apis mellifera ligustica;Beedom;2384;16.1715;48.1362;242.0;188.0;0.0;20;0.45;20;72;4;15;0
20602;171600.0;13.0;Apis mellifera carnica;Bienenzuchtverein Ö;2384;16.1715;48.1362;129.0;239.0;0.0;20;0.45;22;76;1;15;0
20603;58455.0;9.0;Apis mellifera ligustica;Beedom;4951;13.2871;48.2319;240.0;278.0;0.0;10;0.5;20;72;4;15;0
20604;271998.0;9.0;Apis mellifera carnica;Bienierer;4951;13.2871;48.2319;176.0;187.0;0.0;10;0.5;22;87;4;15;1
20605;566228.0;13.0;Apis mellifera ligustica;Bienierer;4951;13.2871;48.2319;157.0;136.0;3.0;10;0.5;22;76;1;15;1
20606;581526.0;11.0;Apis mellifera carnica;Bienieten;4951;13.2871;48.2319;218.0;200.0;0.0;10;0.5;22;87;4;15;1
20607;393561.0;7.0;Apis mellifera ligustica;Bienenzuchtverein Ö;4951;13.2871;48.2319;238.0;204.0;0.0;10;0.5;22;76;1;15;1
20608;217140.0;10.0;Apis mellifera carnica;Bienieten;4951;13.2871;48.2319;230.0;108.0;4.0;10;0.5;22;76;1;15;0
20609;549802.0;11.0;Apis mellifera carnica;Bienierer;4951;13.2871;48.2319;156.0;187.0;1.0;10;0.5;22;87;4;15;0
20610;690012.0;12.0;Apis mellifera carnica;Bienenzuchtverein Ö;4951;13.2871;48.2319;225.0;224.0;0.0;10;0.5;22;87;4;15;1
20611;336880.0;8.0;Apis mellifera ligustica;Beedom;4951;13.2871;48.2319;192.0;259.0;3.0;10;0.5;20;72;4;15;1
20612;251520.0;15.0;Apis mellifera ligustica;Bienierer;4951;13.2871;48.2319;220.0;145.0;0.0;10;0.5;20;72;4;15;1
20613;506928.0;12.0;Apis mellifera carnica;Beedom;3252;15.1566;48.1441;208.0;208.0;5.0;12;0.5;22;62;10;15;0
20614;343576.0;8.0;Apis mellifera ligustica;Beedom;3252;15.1566;48.1441;287.0;137.0;2.0;12;0.5;22;76;1;15;1
20615;407904.0;12.0;Apis mellifera carnica;Bienenzuchtverein Ö;3252;15.1566;48.1441;174.0;231.0;2.0;12;0.5;22;62;10;15;1
20616;206283.0;11.0;Apis mellifera carnica;Bienieten;3252;15.1566;48.1441;220.0;174.0;0.0;12;0.5;20;72;4;15;1
20617;364507.0;11.0;Apis mellifera ligustica;Bienenzuchtverein Ö;3252;15.1566;48.1441;235.0;212.0;0.0;12;0.5;22;76;1;15;0
20618;208672.0;16.0;Apis mellifera ligustica;Beeraten;3252;15.1566;48.1441;209.0;197.0;0.0;12;0.5;22;62;10;15;1
20619;300825.0;9.0;Apis mellifera ligustica;Bienierer;3252;15.1566;48.1441;218.0;184.0;0.0;12;0.5;20;72;4;15;1
20620;621243.0;9.0;Apis mellifera mellifera;Bienierer;3252;15.1566;48.1441;170.0;197.0;0.0;12;0.5;22;87;4;15;1
20621;376824.0;7.0;Apis mellifera ligustica;Bienierer;3252;15.1566;48.1441;241.0;197.0;2.0;12;0.5;22;76;1;15;0
20622;733337.0;11.0;Apis mellifera ligustica;Bienieten;3252;15.1566;48.1441;181.0;197.0;0.0;12;0.5;20;72;4;15;1
20623;122283.0;7.0;Apis mellifera carnica;Bienierer;3252;15.1566;48.1441;232.0;223.0;3.0;12;0.5;20;72;4;15;1
20624;166806.0;6.0;Apis mellifera carnica;Beeraten;3252;15.1566;48.1441;134.0;253.0;1.0;12;0.5;22;76;1;15;1
20625;549571.0;11.0;Apis mellifera ligustica;Beeraten;2571;15.9872;48.0296;200.0;210.0;0.0;8;0.5;22;62;10;15;1
20626;635900.0;10.0;Apis mellifera carnica;Bienierer;2571;15.9872;48.0296;149.0;289.0;0.0;8;0.5;22;76;1;15;0
20627;200732.0;14.0;Apis mellifera carnica;Beeraten;2571;15.9872;48.0296;203.0;238.0;0.0;8;0.5;20;72;4;15;0
20628;295708.0;7.0;Apis mellifera ligustica;Beedom;2571;15.9872;48.0296;162.0;182.0;0.0;8;0.5;22;62;10;15;1
20629;400896.0;6.0;Apis mellifera ligustica;Bienierer;2571;15.9872;48.0296;270.0;139.0;0.0;8;0.5;22;87;4;15;1
20630;518136.0;8.0;Apis mellifera carnica;Beedom;2571;15.9872;48.0296;131.0;166.0;2.0;8;0.5;22;87;4;15;1
20631;250784.0;4.0;Apis mellifera carnica;Beeraten;2571;15.9872;48.0296;222.0;252.0;5.0;8;0.5;22;62;10;15;0
20632;168972.0;12.0;Apis mellifera ligustica;Bienierer;2571;15.9872;48.0296;196.0;249.0;2.0;8;0.5;20;72;4;15;1
20633;614427.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;2334;16.3167;48.1133;267.0;207.0;0.0;14;0.6428571428571429;22;76;1;15;1
20634;445181.0;11.0;Apis mellifera carnica;Bienierer;2334;16.3167;48.1133;189.0;185.0;6.0;14;0.6428571428571429;20;72;4;15;0
20635;396500.0;10.0;Apis mellifera carnica;Bienenzuchtverein Ö;2334;16.3167;48.1133;185.0;269.0;1.0;14;0.6428571428571429;20;72;4;15;1
20636;457147.0;17.0;Apis mellifera ligustica;Beedom;2334;16.3167;48.1133;209.0;156.0;1.0;14;0.6428571428571429;22;87;4;15;1
20637;689715.0;13.0;Apis mellifera carnica;Bienenzuchtverein Ö;2334;16.3167;48.1133;216.0;255.0;1.0;14;0.6428571428571429;22;62;10;15;1
20638;146601.0;3.0;Apis mellifera ligustica;Bienieten;2334;16.3167;48.1133;250.0;190.0;2.0;14;0.6428571428571429;20;72;4;15;1
20639;611037.0;9.0;Apis mellifera carnica;Bienierer;2334;16.3167;48.1133;198.0;201.0;0.0;14;0.6428571428571429;20;72;4;15;1
20640;123464.0;8.0;Apis mellifera carnica;Bienieten;2334;16.3167;48.1133;236.0;200.0;3.0;14;0.6428571428571429;22;62;10;15;1
20641;174908.0;4.0;Apis mellifera carnica;Bienenzuchtverein Ö;2334;16.3167;48.1133;254.0;201.0;2.0;14;0.6428571428571429;22;87;4;15;0
20642;464720.0;10.0;Apis mellifera carnica;Beedom;2334;16.3167;48.1133;262.0;217.0;0.0;14;0.6428571428571429;22;76;1;15;1
20643;269128.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;2334;16.3167;48.1133;189.0;148.0;0.0;14;0.6428571428571429;20;72;4;15;1
20644;336959.0;7.0;Apis mellifera ligustica;Beedom;2334;16.3167;48.1133;178.0;215.0;0.0;14;0.6428571428571429;22;76;1;15;0
20645;276060.0;10.0;Apis mellifera ligustica;Bienieten;2334;16.3167;48.1133;161.0;208.0;4.0;14;0.6428571428571429;22;76;1;15;0
20646;144320.0;8.0;Apis mellifera ligustica;Bienierer;2334;16.3167;48.1133;201.0;151.0;1.0;14;0.6428571428571429;20;72;4;15;0
20647;131705.0;7.0;Apis mellifera carnica;Bienenzuchtverein Ö;4615;14.0907;48.2297;250.0;252.0;2.0;17;0.8235294117647058;22;62;10;15;1
20648;113302.0;14.0;Apis mellifera carnica;Beedom;4615;14.0907;48.2297;235.0;221.0;0.0;17;0.8235294117647058;22;87;4;15;1
20649;430938.0;9.0;Apis mellifera carnica;Beeraten;4615;14.0907;48.2297;153.0;158.0;1.0;17;0.8235294117647058;22;62;10;15;1
20650;510246.0;11.0;Apis mellifera carnica;Bienierer;4615;14.0907;48.2297;177.0;238.0;0.0;17;0.8235294117647058;20;72;4;15;1
20651;59650.0;10.0;Apis mellifera ligustica;Bienieten;4615;14.0907;48.2297;214.0;205.0;0.0;17;0.8235294117647058;22;76;1;15;1
20652;114120.0;15.0;Apis mellifera ligustica;Bienieten;4615;14.0907;48.2297;193.0;227.0;0.0;17;0.8235294117647058;22;87;4;15;1
20653;138999.0;7.0;Apis mellifera carnica;Bienieten;4615;14.0907;48.2297;200.0;175.0;5.0;17;0.8235294117647058;22;87;4;15;0
20654;456030.0;10.0;Apis mellifera carnica;Bienieten;4615;14.0907;48.2297;198.0;202.0;1.0;17;0.8235294117647058;20;72;4;15;1
20655;665685.0;15.0;Apis mellifera ligustica;Beedom;4615;14.0907;48.2297;194.0;256.0;2.0;17;0.8235294117647058;22;62;10;15;1
20656;263820.0;10.0;Apis mellifera carnica;Beedom;4615;14.0907;48.2297;250.0;202.0;3.0;17;0.8235294117647058;20;72;4;15;1
20657;256324.0;4.0;Apis mellifera carnica;Bienieten;4615;14.0907;48.2297;178.0;195.0;3.0;17;0.8235294117647058;22;87;4;15;1
20658;236392.0;8.0;Apis mellifera carnica;Beedom;4615;14.0907;48.2297;175.0;169.0;6.0;17;0.8235294117647058;22;76;1;15;0
20659;645912.0;12.0;Apis mellifera carnica;Bienieten;4615;14.0907;48.2297;214.0;176.0;1.0;17;0.8235294117647058;22;76;1;15;1
20660;117540.0;12.0;Apis mellifera carnica;Bienieten;4615;14.0907;48.2297;164.0;187.0;5.0;17;0.8235294117647058;22;76;1;15;0
20661;199065.0;15.0;Apis mellifera carnica;Beedom;4615;14.0907;48.2297;217.0;209.0;3.0;17;0.8235294117647058;22;76;1;15;1
20662;120492.0;12.0;Apis mellifera carnica;Bienieten;4615;14.0907;48.2297;54.0;203.0;3.0;17;0.8235294117647058;22;76;1;15;1
20663;184509.0;9.0;Apis mellifera carnica;Bienieten;4615;14.0907;48.2297;190.0;216.0;7.0;17;0.8235294117647058;20;72;4;15;0
20664;421560.0;12.0;Apis mellifera carnica;Beeraten;8430;15.5462;46.7907;177.0;231.0;5.0;20;0.6;22;87;4;15;0
20665;417248.0;13.0;Apis mellifera carnica;Beedom;8430;15.5462;46.7907;188.0;180.0;3.0;20;0.6;22;87;4;15;1
20666;195980.0;10.0;Apis mellifera carnica;Bienieten;8430;15.5462;46.7907;186.0;244.0;0.0;20;0.6;22;62;10;15;1
20667;269195.0;5.0;Apis mellifera ligustica;Bienenzuchtverein Ö;8430;15.5462;46.7907;183.0;251.0;0.0;20;0.6;20;72;4;15;1
20668;260145.0;9.0;Apis mellifera ligustica;Bienenzuchtverein Ö;8430;15.5462;46.7907;202.0;169.0;0.0;20;0.6;20;72;4;15;1
20669;452504.0;13.0;Apis mellifera ligustica;Beeraten;8430;15.5462;46.7907;231.0;112.0;2.0;20;0.6;22;76;1;15;1
20670;599907.0;11.0;Apis mellifera ligustica;Bienenzuchtverein Ö;8430;15.5462;46.7907;153.0;136.0;0.0;20;0.6;22;87;4;15;1
20671;645460.0;10.0;Apis mellifera carnica;Bienenzuchtverein Ö;8430;15.5462;46.7907;170.0;168.0;0.0;20;0.6;22;76;1;15;1
20672;349228.0;11.0;Apis mellifera carnica;Beedom;8430;15.5462;46.7907;167.0;201.0;1.0;20;0.6;22;76;1;15;0
20673;270972.0;12.0;Apis mellifera carnica;Beedom;8430;15.5462;46.7907;244.0;270.0;1.0;20;0.6;22;62;10;15;1
20674;915375.0;15.0;Apis mellifera ligustica;Beedom;8430;15.5462;46.7907;267.0;194.0;4.0;20;0.6;20;72;4;15;0
20675;786149.0;13.0;Apis mellifera ligustica;Bienenzuchtverein Ö;8430;15.5462;46.7907;179.0;197.0;0.0;20;0.6;22;87;4;15;1
20676;268884.0;6.0;Apis mellifera mellifera;Bienierer;8430;15.5462;46.7907;179.0;237.0;6.0;20;0.6;22;76;1;15;0
20677;512078.0;14.0;Apis mellifera carnica;Bienenzuchtverein Ö;8430;15.5462;46.7907;131.0;221.0;2.0;20;0.6;20;72;4;15;1
20678;279810.0;9.0;Apis mellifera carnica;Bienenzuchtverein Ö;8430;15.5462;46.7907;180.0;162.0;0.0;20;0.6;22;62;10;15;0
20679;163116.0;4.0;Apis mellifera carnica;Beeraten;8430;15.5462;46.7907;226.0;220.0;0.0;20;0.6;20;72;4;15;1
20680;236868.0;6.0;Apis mellifera carnica;Beeraten;8430;15.5462;46.7907;196.0;227.0;7.0;20;0.6;22;62;10;15;0
20681;109525.0;5.0;Apis mellifera carnica;Bienieten;8430;15.5462;46.7907;179.0;276.0;0.0;20;0.6;22;62;10;15;1
20682;283738.0;13.0;Apis mellifera ligustica;Bienenzuchtverein Ö;8430;15.5462;46.7907;196.0;131.0;8.0;20;0.6;22;87;4;15;0
20683;401373.0;9.0;Apis mellifera carnica;Bienierer;8430;15.5462;46.7907;277.0;216.0;3.0;20;0.6;22;87;4;15;1
20684;199392.0;12.0;Apis mellifera carnica;Bienierer;3593;15.4654;48.6396;229.0;237.0;5.0;15;0.8;22;62;10;15;0
20685;337509.0;9.0;Apis mellifera carnica;Beedom;3593;15.4654;48.6396;218.0;167.0;0.0;15;0.8;20;72;4;15;1
20686;608480.0;10.0;Apis mellifera ligustica;Bienieten;3593;15.4654;48.6396;225.0;128.0;4.0;15;0.8;20;72;4;15;0
20687;550537.0;13.0;Apis mellifera carnica;Bienieten;3593;15.4654;48.6396;225.0;193.0;8.0;15;0.8;20;72;4;15;0
20688;191947.0;7.0;Apis mellifera carnica;Bienieten;3593;15.4654;48.6396;199.0;180.0;4.0;15;0.8;22;76;1;15;0
20689;469032.0;8.0;Apis mellifera carnica;Bienierer;3593;15.4654;48.6396;209.0;168.0;0.0;15;0.8;22;62;10;15;1
20690;199780.0;7.0;Apis mellifera carnica;Bienieten;3593;15.4654;48.6396;117.0;195.0;2.0;15;0.8;22;76;1;15;1
20691;164580.0;6.0;Apis mellifera ligustica;Bienierer;3593;15.4654;48.6396;251.0;137.0;0.0;15;0.8;22;87;4;15;1
20692;326550.0;14.0;Apis mellifera carnica;Bienenzuchtverein Ö;3593;15.4654;48.6396;226.0;159.0;0.0;15;0.8;20;72;4;15;1
20693;721929.0;13.0;Apis mellifera carnica;Bienenzuchtverein Ö;3593;15.4654;48.6396;190.0;162.0;2.0;15;0.8;22;62;10;15;1
20694;118954.0;11.0;Apis mellifera carnica;Beeraten;3593;15.4654;48.6396;189.0;220.0;4.0;15;0.8;22;62;10;15;0
20695;762735.0;15.0;Apis mellifera ligustica;Bienieten;3593;15.4654;48.6396;204.0;165.0;4.0;15;0.8;20;72;4;15;0
20696;455616.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;3593;15.4654;48.6396;237.0;171.0;0.0;15;0.8;22;87;4;15;0
20697;391930.0;10.0;Apis mellifera carnica;Bienieten;3593;15.4654;48.6396;144.0;148.0;0.0;15;0.8;22;76;1;15;1
20698;100539.0;9.0;Apis mellifera carnica;Bienierer;3593;15.4654;48.6396;288.0;308.0;0.0;15;0.8;20;72;4;15;0
20699;709560.0;12.0;Apis mellifera carnica;Beedom;4675;13.6861;48.1798;213.0;247.0;0.0;15;0.7333333333333333;22;62;10;15;0
20700;138528.0;12.0;Apis mellifera carnica;Bienierer;4675;13.6861;48.1798;200.0;177.0;5.0;15;0.7333333333333333;20;72;4;15;0
20701;364039.0;13.0;Apis mellifera ligustica;Beedom;4675;13.6861;48.1798;272.0;228.0;3.0;15;0.7333333333333333;20;72;4;15;1
20702;361431.0;9.0;Apis mellifera carnica;Beeraten;4675;13.6861;48.1798;161.0;176.0;4.0;15;0.7333333333333333;22;62;10;15;0
20703;424680.0;15.0;Apis mellifera carnica;Beedom;4675;13.6861;48.1798;189.0;211.0;0.0;15;0.7333333333333333;20;72;4;15;1
20704;175340.0;10.0;Apis mellifera ligustica;Beedom;4675;13.6861;48.1798;220.0;167.0;0.0;15;0.7333333333333333;22;87;4;15;1
20705;154120.0;10.0;Apis mellifera ligustica;Bienieten;4675;13.6861;48.1798;212.0;225.0;0.0;15;0.7333333333333333;22;87;4;15;1
20706;340951.0;13.0;Apis mellifera carnica;Bienenzuchtverein Ö;4675;13.6861;48.1798;226.0;212.0;0.0;15;0.7333333333333333;20;72;4;15;1
20707;270662.0;7.0;Apis mellifera carnica;Beeraten;4675;13.6861;48.1798;239.0;223.0;0.0;15;0.7333333333333333;22;62;10;15;1
20708;241241.0;11.0;Apis mellifera carnica;Beedom;4675;13.6861;48.1798;179.0;225.0;0.0;15;0.7333333333333333;22;62;10;15;1
20709;245388.0;13.0;Apis mellifera carnica;Bienieten;4675;13.6861;48.1798;209.0;191.0;0.0;15;0.7333333333333333;20;72;4;15;1
20710;638460.0;10.0;Apis mellifera ligustica;Beeraten;4675;13.6861;48.1798;228.0;298.0;3.0;15;0.7333333333333333;22;87;4;15;1
20711;222768.0;12.0;Apis mellifera carnica;Bienierer;4675;13.6861;48.1798;155.0;215.0;0.0;15;0.7333333333333333;20;72;4;15;0
20712;322416.0;9.0;Apis mellifera carnica;Beedom;4675;13.6861;48.1798;215.0;160.0;0.0;15;0.7333333333333333;20;72;4;15;1
20713;315072.0;9.0;Apis mellifera carnica;Bienieten;4675;13.6861;48.1798;168.0;219.0;0.0;15;0.7333333333333333;22;76;1;15;1
20714;485632.0;7.0;Apis mellifera carnica;Bienieten;4973;13.4248;48.2772;298.0;197.0;0.0;16;0.75;20;72;4;15;1
20715;534321.0;9.0;Apis mellifera ligustica;Bienenzuchtverein Ö;4973;13.4248;48.2772;134.0;217.0;3.0;16;0.75;22;87;4;15;1
20716;841960.0;14.0;Apis mellifera carnica;Bienenzuchtverein Ö;4973;13.4248;48.2772;197.0;153.0;0.0;16;0.75;22;62;10;15;1
20717;53170.0;10.0;Apis mellifera carnica;Beedom;4973;13.4248;48.2772;204.0;215.0;0.0;16;0.75;22;76;1;15;0
20718;414948.0;6.0;Apis mellifera ligustica;Beedom;4973;13.4248;48.2772;254.0;223.0;5.0;16;0.75;22;62;10;15;0
20719;608319.0;9.0;Apis mellifera ligustica;Bienieten;4973;13.4248;48.2772;232.0;269.0;0.0;16;0.75;20;72;4;15;1
20720;234993.0;11.0;Apis mellifera carnica;Bienieten;4973;13.4248;48.2772;185.0;239.0;0.0;16;0.75;22;87;4;15;1
20721;264060.0;10.0;Apis mellifera carnica;Bienieten;4973;13.4248;48.2772;242.0;230.0;0.0;16;0.75;22;87;4;15;0
20722;331716.0;6.0;Apis mellifera carnica;Beedom;4973;13.4248;48.2772;206.0;150.0;0.0;16;0.75;22;76;1;15;1
20723;490670.0;10.0;Apis mellifera carnica;Beeraten;4973;13.4248;48.2772;227.0;227.0;7.0;16;0.75;20;72;4;15;0
20724;511976.0;8.0;Apis mellifera carnica;Beeraten;4973;13.4248;48.2772;145.0;143.0;0.0;16;0.75;22;76;1;15;1
20725;475915.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;4973;13.4248;48.2772;188.0;189.0;0.0;16;0.75;22;76;1;15;1
20726;531314.0;14.0;Apis mellifera carnica;Bienieten;4973;13.4248;48.2772;233.0;129.0;0.0;16;0.75;22;87;4;15;0
20727;380520.0;14.0;Apis mellifera carnica;Bienieten;4973;13.4248;48.2772;220.0;220.0;2.0;16;0.75;20;72;4;15;1
20728;848523.0;13.0;Apis mellifera ligustica;Bienenzuchtverein Ö;4973;13.4248;48.2772;208.0;177.0;1.0;16;0.75;22;62;10;15;1
20729;280238.0;14.0;Apis mellifera carnica;Bienierer;4973;13.4248;48.2772;127.0;284.0;4.0;16;0.75;20;72;4;15;0
20730;99853.0;13.0;Apis mellifera carnica;Bienieten;7081;16.6201;47.8671;246.0;238.0;0.0;16;0.8125;22;62;10;15;1
20731;438193.0;7.0;Apis mellifera carnica;Bienieten;7081;16.6201;47.8671;187.0;252.0;7.0;16;0.8125;22;76;1;15;0
20732;278883.0;11.0;Apis mellifera carnica;Beeraten;7081;16.6201;47.8671;254.0;170.0;4.0;16;0.8125;20;72;4;15;0
20733;116613.0;7.0;Apis mellifera carnica;Beeraten;7081;16.6201;47.8671;249.0;178.0;2.0;16;0.8125;22;76;1;15;1
20734;468272.0;8.0;Apis mellifera carnica;Bienierer;7081;16.6201;47.8671;263.0;212.0;3.0;16;0.8125;22;87;4;15;1
20735;58990.0;10.0;Apis mellifera carnica;Beeraten;7081;16.6201;47.8671;180.0;222.0;4.0;16;0.8125;22;76;1;15;0
20736;617750.0;14.0;Apis mellifera carnica;Beeraten;7081;16.6201;47.8671;155.0;268.0;0.0;16;0.8125;22;76;1;15;1
20737;688380.0;10.0;Apis mellifera carnica;Bienieten;7081;16.6201;47.8671;213.0;212.0;0.0;16;0.8125;20;72;4;15;1
20738;124326.0;9.0;Apis mellifera ligustica;Bienenzuchtverein Ö;7081;16.6201;47.8671;257.0;124.0;2.0;16;0.8125;20;72;4;15;1
20739;247131.0;9.0;Apis mellifera carnica;Beedom;7081;16.6201;47.8671;175.0;275.0;0.0;16;0.8125;22;62;10;15;1
20740;664939.0;11.0;Apis mellifera ligustica;Beeraten;7081;16.6201;47.8671;223.0;165.0;1.0;16;0.8125;22;87;4;15;1
20741;252109.0;13.0;Apis mellifera ligustica;Beeraten;7081;16.6201;47.8671;216.0;242.0;0.0;16;0.8125;20;72;4;15;1
20742;840515.0;13.0;Apis mellifera carnica;Bienenzuchtverein Ö;7081;16.6201;47.8671;203.0;240.0;4.0;16;0.8125;22;76;1;15;0
20743;110700.0;9.0;Apis mellifera carnica;Beedom;7081;16.6201;47.8671;168.0;147.0;0.0;16;0.8125;22;76;1;15;0
20744;325430.0;5.0;Apis mellifera carnica;Bienenzuchtverein Ö;7081;16.6201;47.8671;207.0;210.0;0.0;16;0.8125;20;72;4;15;1
20745;205961.0;7.0;Apis mellifera carnica;Bienenzuchtverein Ö;7081;16.6201;47.8671;150.0;280.0;0.0;16;0.8125;22;76;1;15;1
20746;109644.0;12.0;Apis mellifera carnica;Bienierer;4181;14.2197;48.4574;214.0;232.0;4.0;7;0.8571428571428571;22;62;10;15;0
20747;149740.0;4.0;Apis mellifera ligustica;Bienenzuchtverein Ö;4181;14.2197;48.4574;267.0;267.0;0.0;7;0.8571428571428571;22;87;4;15;1
20748;395416.0;14.0;Apis mellifera carnica;Bienierer;4181;14.2197;48.4574;180.0;188.0;2.0;7;0.8571428571428571;20;72;4;15;1
20749;711469.0;11.0;Apis mellifera carnica;Beedom;4181;14.2197;48.4574;121.0;197.0;0.0;7;0.8571428571428571;22;62;10;15;1
20750;661815.0;11.0;Apis mellifera carnica;Beeraten;4181;14.2197;48.4574;210.0;212.0;8.0;7;0.8571428571428571;22;76;1;15;0
